FIBER,PETAL,ORIGINALLY_ASSIGNED_TARGETBIT,ORIGINALLY_ASSIGNED_TARGET_RA,ORIGINALLY_ASSIGNED_TARGET_DEC,OROGINALLY_ASSINED_FIBER_X,ORIGINALLY_ASSIGNED_FIBER_Y,ASSIGNED_TARGETBIT_IN_DITHERED_TILE,ASSIGNED_TARGET_RA,ASSIGNED_TARGET_DEC,ASSIGNED_FIBER_X,ASSIGNED_FIBER_Y,DELTA_RA(DITHERED-ORIGINAL)[degrees],DELTA_DEC(DITHERED-ORIGINAL)[degrees],FIBER_DELTA_X(DITHERED-ORIGINAL)[mm],FIBER_DELTA_Y(DITHERED-ORIGINAL)[mm]
3957,7,545,21.035594537686514,30.64490784884399,-75.35409,17.336391,33,21.058746957836014,30.644198260768043,-80.23501,17.118944,0.0199190175423695,-0.0007095880759457884,-4.8809204,-0.21744728
3958,7,40,21.287450750812592,30.597798701295734,-128.54607,6.1061864,40,21.284924047982074,30.59600661890722,-128.01688,5.5635686,-0.002174888729921791,-0.0017920823885120285,0.52919006,-0.5426178
3959,7,40,20.95391490821448,30.623690394804925,-58.21632,12.112818,40,20.96911818500236,30.623077544589727,-61.416378,11.923909,0.0130828982346032,-0.0006128502151980797,-3.200058,-0.18890858
3960,7,33,21.16326262547167,30.645451114284967,-102.231224,17.590712,33,21.12656715151949,30.64953496546609,-94.506615,18.472279,-0.031570508765592906,0.004083851181121645,7.7246094,0.881567
3961,7,545,21.360954776039705,30.735924923746264,-144.01555,39.993114,545,21.361483721476517,30.739038680028496,-144.1581,40.641846,0.00045464552284671237,0.003113756282232316,-0.1425476,0.64873123
3962,7,40,21.325452854860856,30.62235341032887,-136.5822,12.155469,40,21.326473272533896,30.62416098599441,-136.80676,12.489881,0.0008781136568123008,0.00180757566554135,-0.2245636,0.33441162
3963,7,40,20.886698472563598,30.689938703945874,-44.097687,28.204163,40,20.88459114090231,30.690093631081645,-43.67865,28.206087,-0.0018121828160798925,0.00015492713577103245,0.41903687,0.0019245148
3964,7,33,21.021486304591882,30.670408575387672,-72.37521,23.53737,33,21.02168968480989,30.669111788250174,-72.43709,23.163994,0.0001749305462126701,-0.0012967871374982565,-0.06187439,-0.37337685
3965,7,545,21.10438698788736,30.68096246325614,-89.79905,26.18706,545,21.103501340496233,30.682148934879738,-89.632904,26.404139,-0.0007616761175492475,0.0011864716235976402,0.16614532,0.21707916
3966,7,40,21.321582892437316,30.719774750016384,-135.6641,35.968033,40,21.31964340787154,30.719434451412354,-135.28123,35.773792,-0.0016673283615284233,-0.0003402986040299538,0.38285828,-0.19424057
3967,7,40,20.892798736603012,30.64259689839932,-45.392742,16.6827,40,20.893322706795722,30.642741027830244,-45.515778,16.681828,0.00045080474464142753,0.00014412943092523278,-0.12303543,-0.0008716583
3968,7,32,21.493164158335922,30.655740379245724,-172.31596,20.607113,32,21.49114189880467,30.654515511623263,-171.90034,20.166162,-0.0017396414760002098,-0.0012248676224615451,0.4156189,-0.4409504
3969,7,40,21.373507613014347,30.604591003440646,-146.8258,7.8809376,40,21.37190549662165,30.60485307327959,-146.49054,7.8262186,-0.001378943558938818,0.00026206983894283553,0.3352661,-0.05471897
3970,7,40,20.801836762500628,30.618630149837674,-26.345682,10.817872,40,20.802647058830882,30.620197325567254,-26.523878,11.178287,0.0006973219497858331,0.0015671757295798727,-0.17819595,0.3604145
3971,7,545,20.8517290775784,30.58925622720876,-36.806522,3.6856222,545,20.84195806336869,30.604026854695405,-34.759697,7.248716,-0.008411255096605636,0.014770627486644372,2.0468254,3.5630937
3972,7,33,20.918829717617026,30.62181858519975,-50.858334,11.638032,33,20.917053829700517,30.6223905215462,-50.495052,11.736186,-0.0015282370052138445,0.0005719363464500304,0.36328125,0.09815407
3973,7,40,21.354437959077696,30.67879339603946,-142.67976,26.000196,40,21.357311470311647,30.67836491996902,-143.31178,25.786266,0.0024713379849911478,-0.0004284760704393875,-0.63201904,-0.21393013
3974,7,40,21.021601057123405,30.770380335148737,-72.35566,47.907604,545,21.03073917266071,30.78660413076662,-74.310326,51.816586,0.007851692645343137,0.016223795617882786,-1.9546661,3.9089813
3975,7,32,20.938195569609636,30.699402535569114,-54.88566,30.538563,32,20.937288420697076,30.69765281514148,-54.72009,30.0683,-0.0007800188825779702,-0.0017497204276324396,0.1655693,-0.47026253
3976,7,545,21.29328286163608,30.654396105869083,-129.7192,19.939882,545,21.308796441887583,30.659957003727666,-133.02118,21.21586,0.013345687101016947,0.005560897858583047,-3.3019867,1.2759781
3977,7,32,21.094293595636028,30.732774918857572,-87.64606,38.812428,545,21.085984396991574,30.718606115795062,-85.933395,35.27867,-0.00714225549262694,-0.014168803062510449,1.7126617,-3.5337563
3978,7,4294967296,20.98458125106487,30.744926334734327,-64.59592,41.665863,545,20.988821230852658,30.748646311766002,-65.517914,42.524307,0.0036440577697617977,0.00371997703167537,-0.9219971,0.8584442
3979,7,40,21.443211272564383,30.680347514395283,-161.59761,26.541374,33,21.451844429251324,30.693799791685652,-163.45134,29.724781,0.007424750759947388,0.013452277290369352,-1.8537292,3.1834068
3980,7,32,21.23242521902725,30.62844143411584,-116.856705,13.520714,32,21.23090066012909,30.629620087054068,-116.54397,13.713862,-0.0013118665192312304,0.0011786529382291633,0.3127365,0.19314861
3981,7,32,21.197228668691523,30.63117880454562,-109.41394,14.147245,32,21.196800318436914,30.632515416992074,-109.33368,14.385908,-0.0003685803560343534,0.0013366124464546658,0.08026123,0.23866272
3982,7,545,21.466226889091363,30.665600958448564,-166.53546,22.972208,33,21.44031968382412,30.673303420912116,-161.0076,24.682064,-0.022284306308935048,0.007702462463551996,5.5278625,1.709856
3983,7,32,21.227319047595664,30.656285859724868,-115.75018,20.311184,32,21.227260175381293,30.65469902242171,-115.75498,19.83167,-5.064432452546462e-05,-0.0015868373031580063,-0.004798889,-0.47951317
3984,7,40,21.404260817274004,30.623940682613338,-153.3534,12.66131,40,21.40389316458436,30.62411746132015,-153.2848,12.582071,-0.0003163758940524858,0.00017677870681254149,0.06858826,-0.07923889
3985,7,40,21.45484867204044,30.60024690284951,-164.19296,6.940776,545,21.45153550976019,30.625772597663385,-163.45663,13.057452,-0.0028517707491303767,0.025525694813875788,0.7363281,6.1166763
3986,7,545,21.160390868426845,30.628261097041715,-101.64015,13.395109,33,21.141499265557545,30.626115136408423,-97.66805,12.77472,-0.01625605118490871,-0.002145960633292532,3.9720993,-0.620389
3987,7,545,20.95675598432053,30.704238890678642,-58.775238,31.729235,33,20.968355241804208,30.7369781200983,-61.22705,39.666454,0.009973209749941567,0.03273922941965779,-2.4518127,7.9372196
3988,7,32,21.006657335760828,30.700194210169336,-69.24648,30.782341,32,21.0053348698795,30.7004559894996,-68.99327,30.79016,-0.0011371230035815425,0.0002617793302626126,0.25321198,0.007818222
3989,7,545,21.07215235310495,30.588116823439695,-83.083015,3.5301058,545,21.059791782844393,30.617805907469826,-80.46799,10.689429,-0.01064056704521528,0.029689084030131596,2.6150284,7.1593237
3990,7,40,20.982172832109754,30.66699479969223,-64.123505,22.675644,32,20.965159613206765,30.698745595295296,-60.56399,30.34892,-0.014633856046259275,0.031750795603066706,3.559513,7.673277
3991,7,545,21.101502610388764,30.64025556431956,-89.22002,16.260532,545,21.102350579094107,30.640138073171723,-89.41152,16.161585,0.0007295788474171201,-0.0001174911478365459,-0.19150543,-0.098947525
3992,7,40,21.3804793451763,30.737987676377188,-148.16751,40.53674,33,21.38217245681975,30.728611112358788,-148.56555,38.125614,0.0014552524627985152,-0.009376564018399591,-0.39804077,-2.4111252
3993,7,32,21.025406408608255,30.623757070848676,-73.226685,12.176487,32,21.0239874889674,30.62246075651225,-72.93879,11.801694,-0.0012210241736365314,-0.0012963143364252971,0.2878952,-0.37479305
3994,7,32,21.192267167164896,30.66528841985631,-108.33622,22.464231,545,21.184953246127677,30.69187434668384,-106.794945,28.858295,-0.0062911526809543445,0.02658592682752925,1.541275,6.394064
3995,7,40,21.281223957864952,30.68811890872605,-127.13162,28.162098,40,21.281563612651816,30.68537444661442,-127.22779,27.390774,0.0002920888924400005,-0.0027444621116288204,-0.09616852,-0.77132416
3996,7,545,21.399808440362737,30.755035582825244,-152.2711,44.75337,545,21.40062745251641,30.754982503873702,-152.48116,44.620842,0.0007038274898940923,-5.3078951541607466e-05,-0.21005249,-0.1325264
3997,7,33,21.48499915773888,30.674061796591683,-170.54337,25.083117,33,21.484114618736914,30.672872742198514,-170.37505,24.654299,-0.0007607772325087216,-0.0011890543931691866,0.1683197,-0.42881775
3998,7,33,20.925560393834107,30.64793049901462,-52.257812,17.997751,33,20.923518521373285,30.64639257724428,-51.844387,17.581009,-0.0017566553230217374,-0.001537921770339068,0.41342545,-0.41674232
3999,7,545,21.06890158258165,30.672911879364648,-82.33839,24.189133,33,21.042256681422092,30.696882566537116,-76.74817,29.945572,-0.022917107584724587,0.02397068717246853,5.5902176,5.756439
4000,8,545,21.962728340991895,30.21862932970767,-276.4834,-86.852394,545,21.962659847178095,30.21690684253105,-276.40924,-87.50242,-5.9186271825603475e-05,-0.001722487176621712,0.074157715,-0.6500244
4001,8,32,21.87946827566251,30.148667723287556,-258.3484,-104.27328,545,21.903211048689176,30.15005266407542,-263.5437,-104.15733,0.02053097223736786,0.0013849407878652187,-5.1953125,0.11594391
4002,8,545,22.017199504419217,30.338296542878386,-288.00006,-56.991543,545,22.01795897042418,30.33782918906896,-288.12744,-57.336758,0.0006554633108886418,-0.0004673538094266405,-0.12738037,-0.34521484
4003,8,33,22.060328630242985,30.296409142305812,-297.93655,-67.42585,545,22.054194020844008,30.29808522646956,-296.49023,-67.244774,-0.005296788425129441,0.0016760841637477597,1.4463196,0.18107605
4004,8,40,21.974387740866334,30.183938321713963,-279.31622,-95.528595,40,21.975039569780275,30.18305489396294,-279.39194,-95.97227,0.0005634511985213989,-0.0008834277510239019,-0.07571411,-0.44367218
4005,8,545,21.920226446068394,30.213390314932063,-267.02304,-88.14438,545,21.90130403778314,30.212507561738622,-262.74347,-88.566284,-0.016351935740125875,-0.0008827531934407773,4.2795715,-0.42190552
4006,8,32,22.019762531059545,30.00656697908066,-290.87585,-140.17282,32,22.0192718495103,30.005280974149898,-290.66403,-140.72795,-0.00042491456419040027,-0.0012860049307619192,0.21182251,-0.55513
4007,8,40,22.035625092176645,30.11711229697307,-293.5697,-112.34214,42949673511,22.065716820250103,30.11789409588547,-300.28262,-112.42177,0.026029392864631257,0.0007817989124028202,-6.712921,-0.07962799
4008,8,545,21.986530251988853,30.098914273723782,-282.6393,-116.85164,4294967296,21.9890726115742,30.061817726237756,-283.3946,-126.407646,0.00219955016746935,-0.03709654748602631,-0.75527954,-9.556007
4009,8,545,22.020949625855515,30.1534807908371,-289.9911,-103.19398,33,22.0240505377502,30.153730326259403,-290.60617,-103.36539,0.002681305569309745,0.00024953542230221615,-0.6150818,-0.1714096
4010,8,141733920768,21.93784843349689,30.07695297918559,-271.87338,-122.29806,545,21.949702218184623,30.07281858604208,-274.46332,-123.57233,0.010257709106483737,-0.004134393143512938,-2.5899353,-1.2742691
4011,8,34359738405,21.857473724644407,30.050767349026952,-254.11395,-128.74615,545,21.856194926534926,30.036621440867787,-253.82516,-132.4947,-0.0011069046702005764,-0.014145908159164833,0.28878784,-3.7485504
4012,8,40,22.069453282628874,30.187626394704747,-300.70227,-94.66548,40,22.070381943755866,30.186929857079644,-300.8418,-95.08018,0.0008027192754564357,-0.000696537625103133,-0.13952637,-0.41469574
4013,8,545,22.00925570052211,30.03304403467968,-288.27823,-133.46738,545,22.0101105562394,30.03301222165683,-288.3653,-133.70645,0.0007400801353614893,-3.181302285071297e-05,-0.08706665,-0.2390747
4014,8,545,21.919729611284247,30.325253219218226,-266.29596,-60.29296,545,21.918395376864662,30.32678551493627,-265.94388,-60.1243,-0.0011516752537841372,0.0015322957180430308,0.3520813,0.16866302
4015,8,33,22.00337409053059,30.2733345970876,-285.26083,-73.20013,545,22.00965571472657,30.301142068588476,-286.45764,-66.48797,0.005425000761371882,0.027807471500874925,-1.1968079,6.712158
4016,8,545,21.866388682400355,30.11418724793922,-255.66301,-112.87738,545,21.86609572056407,30.114249794083623,-255.5076,-113.06468,-0.00025341996072193544,6.25461444023756e-05,0.15541077,-0.18730164
4017,8,33,21.91204092758805,30.304242076006147,-264.69324,-65.51965,33,21.908248375900953,30.30404897721232,-263.799,-65.77872,-0.003274330574943494,-0.00019309879382589656,0.8942261,-0.25906372
4018,8,33,21.977741078318168,30.24450909448997,-279.68625,-80.39464,33,21.976832790202554,30.244421682635018,-279.4193,-80.6386,-0.0007846553707403603,-8.74118549525349e-05,0.26693726,-0.24396515
4019,8,40,21.850586144909688,30.189531874090473,-251.68509,-94.05975,33,21.890661944865695,30.177129678977877,-260.5826,-97.3832,0.03464018659371172,-0.012402195112596104,-8.897522,-3.3234482
4020,8,40,21.93001548973843,30.15897557077428,-269.5498,-101.7395,4294967296,21.941521334096084,30.14888633841608,-272.10596,-104.48958,0.00994835284103389,-0.010089232358200917,-2.5561523,-2.7500763
4021,8,33,21.985247688052404,30.152787861109275,-281.9635,-103.33541,33,21.983770639177877,30.15217447031426,-281.55362,-103.711754,-0.0012771879151284658,-0.0006133907950136575,0.4098816,-0.37634277
4022,8,32,21.95757938236545,30.3460472436945,-274.62207,-55.10059,33,21.98131895516049,30.337788919063378,-279.92026,-57.363205,0.020487009061425226,-0.008258324631121639,-5.2981873,-2.2626152
4023,8,545,21.93850949677822,30.2903248978654,-270.65903,-68.97511,545,21.936186279785513,30.28876215151834,-270.0944,-69.579506,-0.002006053114187409,-0.0015627463470586633,0.56463623,-0.604393
4024,8,545,22.053620875258524,30.232994236395875,-296.81693,-83.28789,4294967296,22.046081671720582,30.231320318938334,-295.06027,-83.93974,-0.006513758697688814,-0.0016739174575413074,1.7566528,-0.65185547
4025,8,4294967296,21.959557397960502,30.358324360330997,-275.0028,-52.045643,4294967296,21.959557397960502,30.358324360330997,-274.96133,-52.264362,0.0,0.0,0.04147339,-0.21871948
4026,8,545,21.929500359417414,30.12761154294019,-269.64502,-109.586716,545,21.92697773314413,30.128091917360976,-268.99066,-109.67777,-0.002181843771554794,0.00048037442078552317,0.6543579,-0.091056824
4027,8,545,21.955069252033628,30.123067420300796,-275.40018,-110.752846,545,21.957121253222713,30.124170543111077,-275.7644,-110.69801,0.001774877281463352,0.001103122810281576,-0.3642273,0.05483246
4028,8,545,22.040962727566363,30.071566438998257,-295.1325,-123.81239,545,22.043385008567423,30.07420552252233,-295.56143,-123.38647,0.0020962424467227733,0.0026390835240732713,-0.42892456,0.4259262
4029,8,32,22.023230104245005,30.24559979017491,-289.8893,-80.12854,32,22.02423962451932,30.24499246328155,-290.05627,-80.511246,0.0008720985108441168,-0.0006073268933590725,-0.16696167,-0.3827057
4030,8,32,21.99543254691769,30.019778485015433,-285.2673,-136.7865,32,21.991890196945054,30.01972418197592,-284.3597,-137.01932,-0.0030671534735825443,-5.43030395121491e-05,0.9075928,-0.2328186
4031,8,33,22.080906862290608,30.022616086045335,-304.60953,-136.24564,545,22.094476162222662,30.005372867440464,-307.74237,-140.88564,0.011748679465241746,-0.017243218604871657,-3.132843,-4.6399994
4032,8,33,22.05463950172566,30.057588018537192,-298.34464,-127.35993,33,22.054204811517007,30.056157301480493,-298.15628,-127.9573,-0.0003762341196751674,-0.0014307170566993932,0.18835449,-0.59736633
4033,8,33,21.89697567920735,30.331729575507712,-261.20963,-58.6953,33,21.872446392529636,30.32109577284567,-255.77484,-61.55086,-0.021171620244459274,-0.010633802662042058,5.434784,-2.8555603
4034,8,545,21.91657433254798,30.372723303493046,-265.36743,-48.502525,545,21.918005363582445,30.37155829074638,-265.65176,-49.001884,0.0012346284331727357,-0.001165012746668026,-0.28433228,-0.49935913
4035,8,32,22.013294564229316,29.963455452371623,-289.7897,-151.06366,32,22.016290864830264,29.962631391638787,-290.3552,-151.51094,0.0025958274641501226,-0.0008240607328353633,-0.5654907,-0.44728088
4036,8,33,22.071063313797755,30.244744914615577,-300.68,-80.34914,545,22.06070713441779,30.256634033496006,-298.2032,-77.60938,-0.00894651392061526,0.011889118880429095,2.4768066,2.7397537
4037,8,33,21.900466806385225,30.173535310868782,-262.8651,-98.07962,545,21.93043277954162,30.194958859341245,-269.3388,-92.96307,0.025905795132666155,0.021423548472462528,-6.473694,5.1165466
4038,8,545,22.043535555230108,29.972483631942513,-296.56448,-148.85219,545,22.041833759201428,29.967805704605134,-296.10126,-150.26895,-0.0014742070677314712,-0.004677927337379373,0.46322632,-1.4167633
4039,8,545,22.0000739309765,30.096288855561113,-285.70767,-117.52967,545,22.010275016988047,30.10796884315718,-287.82697,-114.837105,0.008825815404723065,0.011679987596068031,-2.1192932,2.692566
4040,8,544,21.911661514457908,30.021009532275237,-266.43057,-136.31383,33,21.902948928021505,30.03246708767602,-264.28754,-133.62689,-0.007543723289751446,0.011457555400784969,2.143036,2.6869354
4041,8,141733920768,21.894259020840924,30.072111297386932,-262.1612,-123.44926,33,21.88142427235217,30.071681109047113,-259.2029,-123.74475,-0.011107132665100217,-0.00043018833981989246,2.9582825,-0.29549408
4042,8,545,22.04946175272635,30.329982606546583,-295.29614,-59.045532,545,22.060476035955762,30.324025222091574,-297.7623,-60.763527,0.009506773874723318,-0.005957384455008707,-2.466156,-1.7179947
4043,8,545,21.927878480372062,30.26122718635014,-268.4501,-76.22213,545,21.92943540875376,30.26041778286062,-268.74075,-76.63756,0.0013447762968565825,-0.0008094034895194113,-0.2906494,-0.41542816
4044,8,545,21.92634952836515,29.992390774733273,-269.9482,-143.5509,4294967296,21.946819004159757,30.011653408864497,-274.27817,-138.95595,0.017728445118898616,0.01926263413122342,-4.329956,4.5949554
4045,8,141733920768,21.959072811897244,30.020055823169177,-277.0752,-136.64459,141733920768,21.97566611710675,30.038858344625563,-280.55276,-132.16237,0.01436731880235372,0.0188025214563865,-3.4775696,4.4822235
4046,8,545,22.02684763666288,30.176229162579858,-291.16046,-97.494606,33,22.030227570811658,30.179207020806007,-291.82465,-96.98273,0.002921897032882652,0.002977858226149266,-0.6641846,0.51187897
4047,8,32,21.85684329747927,30.269211713003653,-252.6298,-74.23702,545,21.87938851520441,30.26976491271055,-257.56393,-74.30329,0.019471550127145444,0.000553199706896379,-4.934128,-0.06626892
4048,8,33,21.978359845238412,30.221125344866568,-279.9682,-86.2343,33,21.978841266813298,30.221405205791417,-280.00574,-86.38728,0.0004159912202500654,0.00027986092484866276,-0.03753662,-0.15298462
4049,8,32,21.886913615807956,30.004710695921975,-261.02072,-140.36739,32,21.88695220745792,30.004396398458272,-260.91998,-140.65414,3.3419762682495954e-05,-0.0003142974637029283,0.100738525,-0.28675842
4050,8,32,22.165682904573938,30.521107968943888,-320.66312,-11.15438,545,22.18595050847938,30.510414428582322,-325.3048,-14.038014,0.017459367737179276,-0.010693540361565113,-4.641693,-2.8836346
4051,8,40,22.37531100860602,29.957662686256615,-373.40292,-153.57884,545,22.363525635660555,29.975684036638444,-370.30432,-149.21161,-0.01021078383346169,0.018021350381829393,3.0986023,4.3672333
4052,8,40,22.17684221634518,30.438673661028673,-323.56604,-31.743963,40,22.177603773476765,30.43936429730482,-323.71088,-31.827362,0.0006565931657281431,0.0006906362761469609,-0.14483643,-0.08339882
4053,8,545,22.39493176973098,30.03383924849088,-377.1712,-134.10393,545,22.365644454329267,30.056597614167462,-369.94385,-128.51395,-0.025354906086898343,0.022758365676580183,7.227356,5.589981
4054,8,545,22.11095747458239,30.509191009836314,-308.3136,-14.257008,545,22.110168189017063,30.51217323764308,-308.1128,-13.760015,-0.0006800071898192863,0.0029822278067648256,0.20080566,0.49699306
4055,8,545,22.3350905633712,30.071827515041704,-362.73837,-124.2729,141733920768,22.35285114366478,30.092945974778907,-366.5887,-119.21743,0.01536996906856826,0.0211184597372025,-3.8503418,5.0554733
4056,8,545,22.434420989343355,30.16950207282791,-385.11624,-99.53749,33,22.41813507989478,30.19682857043221,-380.9583,-92.87302,-0.014079859755652539,0.027326497604299504,4.1579285,6.6644745
4057,8,42949673511,22.31725824232597,30.109154067496373,-358.21848,-114.74378,545,22.327925341861537,30.125677645865537,-360.4627,-110.84752,0.00922780149019778,0.016523578369163516,-2.2442322,3.8962631
4058,8,33,22.4025355522121,30.17083361751943,-377.5979,-99.168465,4294967296,22.411304131798403,30.142833383822015,-379.83554,-106.60774,0.007580706703428055,-0.028000233697415666,-2.2376404,-7.4392776
4059,8,33,22.332251427095734,30.164161087515524,-361.2128,-100.79635,545,22.340909413316048,30.182362081563202,-362.9961,-96.47646,0.0074856020323408115,0.018200994047678165,-1.7832947,4.3198853
4060,8,32,22.204013474573223,30.55414109530025,-329.25977,-2.7932775,32,22.20534210086538,30.5552621292401,-329.5565,-2.7711267,0.001144145445130185,0.001121033939849525,-0.2967224,0.022150755
4061,8,40,22.454377805570882,30.100317820823943,-390.5117,-117.22132,545,22.437964667911128,30.07440270943522,-386.79828,-124.12715,-0.01419980370258026,-0.02591511138872349,3.7134094,-6.9058304
4062,8,40,22.22325529048554,30.394553062864006,-334.39536,-42.727554,42949673511,22.195426156919083,30.406359234761638,-327.93616,-40.06659,-0.024004346773855236,0.011806171897632112,6.459198,2.660965
4063,8,33,22.07252317611158,30.534417832625053,-299.5558,-8.057951,33,22.072400954168465,30.534870545977725,-299.52026,-8.183733,-0.00010527270813937257,0.00045271335267216273,0.03552246,-0.12578201
4064,8,32,22.41296933513524,29.999048154419913,-381.81268,-143.06754,40,22.408888093835117,30.001979363554042,-380.70187,-142.60681,-0.0035344925448969927,0.0029312091341289204,1.1108093,0.46072388
4065,8,32,22.41712668479758,30.06143530029614,-382.11,-127.09362,32,22.417192381472525,30.059522264048606,-382.0442,-127.88707,5.685973517346601e-05,-0.0019130362475330287,0.0657959,-0.7934494
4066,8,40,22.125611184485884,30.380341058026055,-312.225,-46.40327,40,22.126886339289694,30.37781667664778,-312.49008,-47.28157,0.0011000597850689296,-0.0025243813782758195,-0.26507568,-0.8782997
4067,8,40,22.463667466827403,30.140331468576818,-392.30887,-107.01017,33,22.455447786768406,30.139817998208116,-390.2823,-107.44108,-0.007108364391082438,-0.0005134703687019737,2.0265808,-0.4309082
4068,8,33,22.329783989869707,30.062359210813206,-361.59302,-126.67504,33,22.331166391871708,30.06048037334028,-361.8335,-127.44458,0.0011964422581653524,-0.0018788374729261648,-0.24047852,-0.7695389
4069,8,40,22.22426591090218,30.380940383407225,-334.70352,-46.14136,40,22.22783489190169,30.379102167561523,-335.49472,-46.865307,0.0030788955066012127,-0.0018382158457015407,-0.79119873,-0.7239456
4070,8,545,22.385074354771913,30.175122851707652,-373.46136,-98.06217,545,22.387557955588754,30.174542926200775,-373.9706,-98.50923,0.002147055833337798,-0.0005799255068765774,-0.5092468,-0.44705963
4071,8,545,22.164985130107265,30.489082481079198,-320.63705,-19.160192,545,22.1674643367722,30.487039703318572,-321.1936,-19.921053,0.0021363964819069927,-0.002042777760625114,-0.5565491,-0.76086044
4072,8,545,22.2264835256166,30.523278841376335,-334.5115,-10.459413,8589935139,22.245382016344283,30.508901510421197,-338.88754,-14.284255,0.01627959231666787,-0.01437733095513849,-4.3760376,-3.8248425
4073,8,33,22.127236263954398,30.434609420537473,-312.31973,-32.840786,33,22.12638476453694,30.43242227460698,-312.11063,-33.636677,-0.0007341694760552599,-0.0021871459304918517,0.20910645,-0.7958908
4074,8,545,22.372117116162183,30.10024134463687,-371.1252,-117.10012,545,22.36381001856252,30.120439569815275,-368.89456,-112.236916,-0.007186879740410377,0.020198225178404527,2.2306519,4.863205
4075,8,545,22.150081451666377,30.41436969740671,-317.60098,-37.86472,545,22.152641600822644,30.413285287063434,-318.15765,-38.385345,0.0022078386580516893,-0.0010844103432745555,-0.55667114,-0.52062607
4076,8,32,22.089430775573213,30.35877744401921,-304.15292,-51.82688,32,22.08846749445707,30.357887999265962,-303.89862,-52.29161,-0.0008311936222108009,-0.0008894447532483696,0.25430298,-0.4647293
4077,8,32,22.263653524432254,30.35483276108576,-343.90463,-52.656666,32,22.26472610920446,30.355855741781507,-344.10352,-52.67213,0.0009255466101051141,0.0010229806957475773,-0.19888306,-0.015464783
4078,8,33,22.10081990866726,30.536983256684604,-305.9204,-7.350348,545,22.10555176188605,30.540001283567086,-306.97183,-6.830363,0.004075551685110951,0.0030180268824828715,-1.0514221,0.5199852
4079,8,40,22.134567333124213,30.493846958850735,-313.71603,-18.034729,40,22.13458532722363,30.495128123464163,-313.7006,-17.964346,1.5505221450908614e-05,0.0012811646134274213,0.0154418945,0.07038307
4080,8,32,22.11803547032352,30.39463538773932,-310.4338,-42.839504,32,22.113759441051908,30.393726768882754,-309.43604,-43.317787,-0.0036883362788631894,-0.0009086188565667896,0.9977722,-0.47828293
4081,8,545,22.405966284893335,30.107559022581352,-379.00632,-115.2903,545,22.421845744069646,30.10583574650769,-382.6734,-116.06055,0.013737085892559309,-0.0017232760736618502,-3.6670837,-0.7702484
4082,8,545,22.365718873312815,30.24245732462411,-368.36276,-80.969795,545,22.3472817538998,30.22741210366273,-364.1148,-85.06535,-0.015927860957502895,-0.015045220961379613,4.2479553,-4.095558
4083,8,33,22.349621279086804,30.141884693170656,-365.46518,-106.471085,33,22.351961245720112,30.147669071456775,-365.87552,-105.29522,0.002023567043820011,0.005784378286119107,-0.41033936,1.1758652
4084,8,545,22.49447195512156,30.193816775678066,-399.1034,-93.38847,141733920768,22.47955886725254,30.174580545144075,-395.66638,-98.59969,-0.012889815542214312,-0.01923623053399126,3.4370117,-5.21122
4085,8,545,22.09939071457106,30.48089556785009,-305.81665,-21.338205,33,22.120220260592525,30.480447018763364,-310.5079,-21.656092,0.017950868261696912,-0.0004485490867267572,-4.6912537,-0.31788635
4086,8,545,22.164217482665872,30.538776475350772,-320.26193,-6.7428555,545,22.15324869733917,30.546395272475504,-317.74045,-5.120958,-0.009447255455793524,0.007618797124731458,2.5214844,1.6218977
4087,8,544,22.394379696367565,30.240323456118226,-375.0845,-81.51531,545,22.39769906889789,30.228143723161804,-375.89572,-84.90491,0.0028676742218423875,-0.012179732956422384,-0.81121826,-3.389595
4088,8,32,22.355987826074312,30.024248927488102,-368.11972,-136.46172,32,22.355284904726265,30.026124286022696,-367.82663,-136.2732,-0.0006085989432963666,0.0018753585345940849,0.29309082,0.18852234
4089,8,32,22.261866074558032,30.55163213557937,-342.50327,-3.2561278,32,22.260962384493233,30.55110871478993,-342.29514,-3.6622913,-0.0007782320762840872,-0.0005234207894417864,0.20812988,-0.40616345
4090,8,40,22.24140512073292,30.419950120873384,-338.41724,-36.329975,4294967296,22.22119006634483,30.428760773823196,-333.71204,-34.418377,-0.01743219781281781,0.008810652949811981,4.7052,1.9115982
4091,8,545,22.454760381208313,30.234446464977285,-389.33627,-83.02014,545,22.45124426169596,30.235785653163408,-388.42896,-82.98777,-0.0030378296092041686,0.001339188186122442,0.9073181,0.03237152
4092,8,40,22.334671436041845,29.95460047344661,-363.8877,-154.23474,545,22.362888870831693,29.936726604855572,-370.59656,-159.212,0.02444818702662913,-0.0178738685910389,-6.7088623,-4.9772644
4093,8,32,22.31110660125561,30.199130216857533,-355.99652,-91.91889,33,22.317812710333936,30.22194982982731,-357.30035,-86.43229,0.005795972303632395,0.022819612969776415,-1.303833,5.486603
4094,8,33,22.238471083297153,30.3925630871957,-337.89438,-43.206924,33,22.23889559732968,30.392657551631192,-337.9568,-43.451485,0.0003661770358758291,9.446443549165906e-05,-0.062408447,-0.24456024
4095,8,545,22.195962874174842,30.4533817582217,-327.85266,-28.029135,545,22.205251402290354,30.48705210285345,-329.80063,-19.843636,0.008007099771206876,0.03367034463175145,-1.9479675,8.185499
